url,recordist,Country,Dpto,locality,date,latitude,longitude,species,scientific_name,iris,sex,lifestage
368916161,Dan Ellison,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2021-08-14,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,male,adult
336841241,Edwin Munera,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2021-05-07,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
197816351,Cullen Hanks,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2018-12-25,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,male,adult
106376821,Iván Lau,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2018-06-19,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
571443911,Juan Lopez (www.juanlopezbirdtours.com),Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2023-05-13,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,female,adult
362441231,Nick Moore,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2021-08-04,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,female,adult
66155661,Jorge Muñoz García   CAQUETA BIRDING,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2017-07-28,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
65749691,Jorge Muñoz García   CAQUETA BIRDING,Colombia,Antioquia,AICA Bosques Montamos del Sur de Antioquia--Alto de Ventanas,2017-07-22,5.5434,-75.8036,Barred Fruiteater,Pipreola arcuata,red,male,adult
45284851,Nigel Voaden,Colombia,Antioquia,Colibrí del Sol ProAves Reserve,2010-01-14,6.4317,-76.0911,Barred Fruiteater,Pipreola arcuata,red,male,adult
631119229,Neil Bjorklund,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2020-03-14,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
623013943,Andres Felipe Ramirez Arango,Colombia,Antioquia,Colibrí del Sol ProAves Reserve,2024-06-11,6.4317,-76.0911,Barred Fruiteater,Pipreola arcuata,red,male,adult
616262001,Santiago Cañaveral Suarez,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2024-03-17,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
611553180,Jerson Marin (@rojo_pajarero),Colombia,Antioquia,Ruta Páramo Santicos,2023-11-24,6.4900,-76.0562,Barred Fruiteater,Pipreola arcuata,red,male,adult
609287147,Bobby Wilcox | Rockjumper Birding Tours,Colombia,Chocó,"25B AN 04-2-1, Quibdó CO-Chocó 6.00174, -76.16413",2023-08-09,6.0017,-76.1641,Barred Fruiteater,Pipreola arcuata,red,male,adult
592277651,Jessy Lopez Herra,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2023-07-08,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
483942171,Omar Paez,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2022-09-09,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
483231771,Brandon Trentler,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2022-09-09,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
411933661,Lisa Carol Wolf,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2022-01-11,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
328341341,Chantelle du Plessis (Andes EcoTours),Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2020-11-05,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
182793011,Chris Bell,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2019-10-14,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
178584731,Margareta Wieser,Venezuela,Trujillo,PN Guaramacal (solo listas historicas),2019-09-20,9.1813,-70.2170,Barred Fruiteater,Pipreola arcuata,red,male,adult
137889501,CRISTIAN DAZA- MANAKIN NATURE TOURS,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2019-01-28,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
68142391,Fabrice Schmitt,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2017-08-16,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
615139074,Russ Namitz,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2024-02-13,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
611559381,Luis Hernández(@Birdsbyluishernandez),Colombia,Antioquia,Zona de Páramo de los Santicos,2023-11-24,6.5033,-76.0593,Barred Fruiteater,Pipreola arcuata,red,male,adult
608311007,Richard Hall,Colombia,Chocó,"25B AN 04-2-1, Quibdó CO-Chocó 6.00174, -76.16413",2023-08-09,6.0017,-76.1641,Barred Fruiteater,Pipreola arcuata,red,male,adult
535792961,Charles Davies,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2023-01-29,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
471015651,Gustino Lanese,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2022-05-06,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
449038331,Alejandro Jaramillo Urán,Colombia,Antioquia,Colibrí del Sol ProAves Reserve,2022-05-14,6.4317,-76.0911,Barred Fruiteater,Pipreola arcuata,red,male,adult
222154801,Mike Melton,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2019-12-16,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
224106661,Joshua Vandermeulen,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2015-01-29,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
394309951,Shtid Tapasco,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2021-12-06,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
629309869,Paul DiFiore,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2025-01-03,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
623475240,Juan Pablo Arboleda,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2024-08-31,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
613318544,Alejandro Suárez,Colombia,Antioquia,RN Mesenia-Paramillo--Cabaña Fundación Colibrí,2024-01-08,5.4959,-75.8892,Barred Fruiteater,Pipreola arcuata,red,male,adult
609732461,Sharon Lu,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2023-07-03,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,male,adult
341991651,Andres Felipe Ramirez Arango,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2021-05-19,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
248651351,David Howe & Rosanne Dawson,Colombia,Chocó,RNA Proaves Las Tangaras--Lodge,2015-12-09,5.8522,-76.1825,Barred Fruiteater,Pipreola arcuata,red,female,adult
203389801,Stephan Lorenz I Rockjumper Birding Tours,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2019-03-26,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
196055841,Per Smith,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2012-07-06,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,male,adult
171035181,Iván Lau,Colombia,Antioquia,RN Mesenia-Paramillo--Cabaña Fundación Colibrí,2019-04-04,5.4959,-75.8892,Barred Fruiteater,Pipreola arcuata,red,male,adult
143165641,Brad Singer,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2019-02-11,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
106758551,Larry Schmahl,Colombia,Antioquia,Jardín--La Truchera,2018-06-22,5.5805,-75.7774,Barred Fruiteater,Pipreola arcuata,red,male,adult
357465331,Matt Slaymaker,Colombia,Antioquia,Colibrí del Sol ProAves Reserve,2011-02-13,6.4317,-76.0911,Barred Fruiteater,Pipreola arcuata,red,male,adult
243596801,Edwin Munera,Colombia,Antioquia,Reserva Natural El Globo,2020-05-10,5.6627,-75.7600,Barred Fruiteater,Pipreola arcuata,red,male,adult
219701931,Denis Tétreault,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2020-03-03,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
98609551,Elver Andres Ledesma,Colombia,Antioquia,RN Mesenia Paramillo - Plan hasta El Alto,2018-05-05,5.4849,-75.8933,Barred Fruiteater,Pipreola arcuata,red,male,adult
629525382,Alejandro Ramirez - Kamarija Birding,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2025-01-13,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
554835451,Juan Carlos Luna Garcia,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2023-03-11,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
546443251,Richard Fleming,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2023-03-11,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
467358691,Anonymous,Colombia,Risaralda,Camino Montezuma--Los Cajones,2022-06-29,5.2477,-76.1053,Barred Fruiteater,Pipreola arcuata,red,male,adult
388225051,Dave Curtis,Colombia,Antioquia,RN Selva de Ventanas,2010-12-06,7.0916,-75.4850,Barred Fruiteater,Pipreola arcuata,red,male,adult
369526441,Bob Martinka,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2021-08-14,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,male,adult
250858011,Michael Honeyman,Colombia,Risaralda,Camino Montezuma--Montezuma Rainforest Lodge,2020-03-14,5.2307,-76.0818,Barred Fruiteater,Pipreola arcuata,red,female,adult
202096991,Thad Roller,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2020-01-11,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
150610581,Jhonathan Miranda - Wandering Venezuela Birding Expeditions,Venezuela,Trujillo,"PN Guaramacal—vía Guaramacal, PNG006",2019-04-06,9.2399,-70.1950,Barred Fruiteater,Pipreola arcuata,red,male,adult
146852231,Mike Ferguson,Colombia,Risaralda,Camino Montezuma--Montezuma Rainforest Lodge,2019-02-14,5.2307,-76.0818,Barred Fruiteater,Pipreola arcuata,red,male,adult
433393801,Gary Leavens,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2022-03-14,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
217645451,Eli Gross,Colombia,Risaralda,PNN Tatamá--Camino Montezuma,2020-02-19,5.2447,-76.1006,Barred Fruiteater,Pipreola arcuata,red,female,adult
458731341,Chelsea Hockenbury,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2022-06-11,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,female,adult
632536961,Shtid Tapasco,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2025-03-21,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
632304174,Iván Lau,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2025-03-10,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
630393750,Iván Lau,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2025-01-31,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
630155469,Lorna Aynbinder,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2025-01-11,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,female,adult
628394200,Angela Lopez R,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2024-08-31,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
628226875,Alejandro Ramirez - Kamarija Birding,Colombia,Antioquia,RN Mesenia-Paramillo--Cabaña Fundación Colibrí,2024-12-29,5.4959,-75.8892,Barred Fruiteater,Pipreola arcuata,red,male,adult
627530114,Lucas Bobay,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2024-03-23,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
624962208,Juan Lázaro Toro Murillo,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2024-10-12,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,female,adult
623295977,Matthew Douglas Gable,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2024-08-31,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
622016326,Juan Carlos Luna Garcia,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2024-07-19,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,female,adult
621939399,Alejandro Suárez,Colombia,Antioquia,"Antioquia, CO Alto Las Ranas 3.100",2024-07-24,5.4938,-75.9191,Barred Fruiteater,Pipreola arcuata,red,male,adult
610548233,XI LIU,Colombia,Chocó,RNA Gorrión de Andivia,2023-10-15,6.0016,-76.1641,Barred Fruiteater,Pipreola arcuata,red,male,adult
608916240,Adriana Dinu,Colombia,Antioquia,RNA Loro Orejiamarillo (Yellow-eared Parrot Reserve),2023-09-12,5.5402,-75.7966,Barred Fruiteater,Pipreola arcuata,red,male,adult
552674521,Audrey Whitlock,Colombia,Antioquia,AICA Bosques Montamos del Sur de Antioquia--Alto de Ventanas,2023-03-11,5.5434,-75.8036,Barred Fruiteater,Pipreola arcuata,red,male,adult
518416411,Dario Taraborelli,Colombia,Risaralda,PNN Tatamá--Cerro Montezuma-Los Chorros,2022-12-27,5.2516,-76.1106,Barred Fruiteater,Pipreola arcuata,red,male,adult
486432171,Daniel Ferriz,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2022-07-11,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
633980380,Mike Andersen,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2025-03-10,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
632536961,Shtid Tapasco,Colombia,Risaralda,PNN Tatamá--Base Militar Montezuma,2025-03-21,5.2542,-76.1171,Barred Fruiteater,Pipreola arcuata,red,male,adult
632304174,Iván Lau,Colombia,Chocó,Gorrión de Andivia ProAves Reserve,2025-03-10,5.9947,-76.1663,Barred Fruiteater,Pipreola arcuata,red,male,adult
http://www.inaturalist.org/observations/63814,Edward Hurme,Wayqecha Biological Station,Perú,Cusco,2011-03-27,-13.1747,-71.5933,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
http://www.inaturalist.org/observations/862512,Nicole LaRoche,Wayqecha Biological Station,Perú,Cusco,2014-09-03,-13.1747,-71.5866,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
http://www.inaturalist.org/observations/1103513,Nicole LaRoche,"Pilco Grande, Peru",Perú,,2014-09-11,-13.1869,-71.5843,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
http://www.inaturalist.org/observations/4142698,Cullen Hanks,"Paucartambo Province, Peru",Perú,,2016-08-21,-13.1744,-71.6072,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
http://www.inaturalist.org/observations/4142699,Cullen Hanks,"Paucartambo, Manu, Cusco, Peru",Perú,Cusco,2016-08-21,-13.1744,-71.6073,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
http://www.inaturalist.org/observations/4142708,Cullen Hanks,"Paucartambo, Cusco, Peru",Perú,Cusco,2016-08-21,-13.1865,-71.5872,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/7358601,Noah Frade,"Paucartambo Province, Peru",Perú,,2017-07-27,-13.1776,-71.5992,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/32512294,Paul Fenwick,"Paucartambo Province, Peru",Perú,,2017-07-15,-13.1791,-71.6025,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/32921705,Paul Fenwick,"Paucartambo Province, Peru",Perú,,2017-07-20,-13.2037,-71.6162,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/35652262,Riley Fortier,"Paucartambo Province, Peru",Perú,,2019-09-27,-13.1844,-71.5843,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/38307585,Beto Espinoza,"Coroico, Bolivia",Bolivia,,2019-11-03,-16.2749,-67.7972,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/52093922,,"Chapare, Bolivia",Bolivia,,2019-05-03,-17.1659,-65.8853,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/60322846,Naturalist Tours,"Chapare, BO-CB, BO",Bolivia,,2017-05-21,-17.1921,-65.8774,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/105736269,Manuel Roncal,"RCG7+24G, 08145, Perú",Perú,,2015-11-13,-13.1749,-71.5872,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/115605379,Beto Espinoza,"Nor Yungas, Bolivia",Bolivia,,2022-05-02,-16.2884,-67.8935,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/125884063,,Churo Alto,Bolivia,,2021-10-08,-17.1489,-65.8663,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/129094144,Jeremiah Kennedy,"Paucartambo, Cusco, Peru",Perú,Cusco,2016-09-22,-13.1768,-71.6028,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/129436723,Beto Espinoza,"Nor Yungas, Bolivia",Bolivia,,2022-07-31,-16.2804,-67.7947,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/137264926,Paulo B R,"Paucartambo, Peru",Perú,,2022-08-08,-13.1703,-71.6035,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/151272866,Tim Forrester,"RCG7+24G, 08145, Peru",Perú,,2011-10-22,-13.1749,-71.5872,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/151274802,Tim Forrester,"RCG7+24G, 08145, Peru",Perú,,2011-11-30,-13.1749,-71.5872,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/164335079,,"North Yungas Road, Departamento de La Paz, BO",Bolivia,La Paz,2023-05-28,-16.2976,-67.8212,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/175442311,,"08135, Perú",Perú,,2023-07-28,-13.1747,-71.5869,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/184870725,Chaline Olivier,"Province de Nor Yungas, Bolivie",Bolivia,,2014-05-04,-16.2867,-67.8495,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/184870726,Chaline Olivier,"Province de Nor Yungas, Bolivie",Bolivia,,2014-05-04,-16.2867,-67.8495,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/185176866,,"Cuzco, PE",Perú,,2023-09-27,-13.1862,-71.5881,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/191381307,Kent Miller,"Nor Yungas, Bolivia",Bolivia,,2023-11-15,-16.2921,-67.8264,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/191381308,Kent Miller,"Nor Yungas, Bolivia",Bolivia,,2023-11-15,-16.2921,-67.8264,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/192093808,Kurt Hennige,"Nor Yungas, Bolivia",Bolivia,,2023-11-15,-16.2930,-67.8268,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/192385999,Kurt Hennige,"Nor Yungas, Bolivia",Bolivia,,2023-11-15,-16.2804,-67.7964,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/192644811,Christoph Moning,"Paucartambo Province, Peru",Perú,,2023-09-18,-13.1695,-71.6021,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/194539079,Claude Kolwelter,"Paucartambo Province, Peru",Perú,,2023-08-22,-13.1619,-71.6014,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/194539081,Claude Kolwelter,"Paucartambo Province, Peru",Perú,,2023-08-22,-13.1619,-71.6014,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.inaturalist.org/observations/202076260,Beto Espinoza,"Nor Yungas, Bolivia",Bolivia,,2024-02-13,-16.2941,-67.8248,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/206160942,,"Paucartambo, Peru",Perú,,2022-08-08,-13.1692,-71.6024,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/236848057,,"Paucartambo, Perú",Perú,,2005-08-06,-13.1800,-71.5988,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/249818086,,"Paucartambo Province, Peru",Perú,,2024-05-31,-13.1742,-71.6068,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/257870144,Alistair Smith,"Paucartambo Province, Peru",Perú,,2025-01-08,-13.1830,-71.5833,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/276229940,Walker Bladimir Aguilar,"Chapare, Bolivia",Bolivia,,2025-04-28,-17.1620,-65.8854,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.inaturalist.org/observations/277354010,Beto Espinoza,"Nor Yungas, Bolivia",Bolivia,,2025-04-28,-16.3088,-67.8998,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/jquental/23896811026/,Joao Quental,Challabamba,Perú,,2015-07-26,-13.2144,-71.6565,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/brunoconjeaud/32434677411/,Bruno Conjeaud,Wayqecha Cloud Forest Biological Station--Canopy Trail,Perú,Cusco,2016-10-13,-13.1850,-71.5877,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/joelnrosenthal/2847027945/,joel rosenthal,"Manu Road, not far from cock of the Rock Lodges",Perú,,2008-09-11,-13.1831,-71.6083,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/fabrice-schmitt/6454493899/,Fabrice Schmitt,"Chuspipata, Coroico",Bolivia,,2011-10-1,-16.3047,-67.8143,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/27600575@N03/23361920841/,Fernando Angulo,Wayqecha Cloud Forest Biological Station--Canopy Trail,Perú,Cusco,2015-11-13,-13.1850,-71.5877,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/paulcottis/30621948217/,Paul Cottis,"Near Wayquecha Lodge and Research Station, Manu Mational Park, Manu Road, Peru",Perú,Cusco,2018-08-15,-13.1755,-71.5861,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/paulcottis/30621948217/,Paul Cottis,"Near Wayquecha Lodge and Research Station, Manu Mational Park, Manu Road, Peru",Perú,Cusco,2018-08-15,-13.1755,-71.5861,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
https://www.flickr.com/photos/davidascanio/48817589177/,David Ascanio,"Manu Biosphere Reserve tour, Manu Mational Park",Perú,,2019-09-06,-13.1774,-71.5859,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
https://www.flickr.com/photos/38151463@N04/12259778506/,carlo castellani,"carretera de la muerte, La Paz, Bolivia",Bolivia,La Paz,2007-03-08,-16.2972,-67.8222,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
68127801,Bradley Hacker 🦜,Carretera a Manú--Túneles Pillahuata (2600-2800m),Peru,Cuzco [Cusco],2017-08-22,-13.1707,-71.6038,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
360533881,Dietmar PETRAUSCH,Chuspipata--upper Old Coroico Rd.,Bolivia,La Paz,2021-08-08,-16.2926,-67.8265,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
205772071,Mark Maddock,"Abra Malaga (-13.0868, -72.3972)",Peru,Cuzco [Cusco],2017-09-18,-13.0868,-72.3972,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
205829161,Tini & Jacob Wijpkema,Cotapata Track,Bolivia,La Paz,2016-09-11,-16.2672,-67.8526,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
267396191,Marybel Crespo Saucedo,Corani cloud forest,Bolivia,Cochabamba,2020-07-29,-17.1584,-65.8747,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
611577214,Tomáš Grim,Corani cloud forest,Bolivia,Cochabamba,2023-09-04,-17.1584,-65.8747,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
536450001,Steve Juhasz,Carretera a Manú--Esperanza,Peru,Cuzco [Cusco],2022-04-07,-13.1780,-71.6033,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
126806191,Joshua Covill,Chuspipata--upper Old Coroico Rd.,Bolivia,La Paz,2018-12-04,-16.2926,-67.8265,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
65303781,Paul Fenwick,"PE-Cuzco-CU-113 (-13.1772,-71.6096)",Peru,Cuzco [Cusco],2017-07-15,-13.1772,-71.6096,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
206058021,Samantha Klein,"Cotapata National Park (-16.2107, -67.9683)",Bolivia,La Paz,2014-11-18,-16.2107,-67.9683,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
205970871,Lars Petersson | My World of Bird Photography,Belmond Sanctuary Lodge,Peru,Cuzco [Cusco],2009-10-31,-13.1662,-72.5430,Barred Fruiteater,Pipreola arcuata,yellow,female,adult
205684291,Tini & Jacob Wijpkema,"Siberia (-17.7591, -64.6202)",Bolivia,Santa Cruz,2015-01-17,-17.7591,-64.6202,Barred Fruiteater,Pipreola arcuata,yellow,male,juvenile
205641391,Richard Greenhalgh,Corani-Pampa,Bolivia,Cochabamba,2018-03-11,-17.1246,-65.9372,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
205093881,Niels Poul Dreyer,Carretera a Manú--Pillahuata (Valqui A1.2),Peru,Cuzco [Cusco],2006-10-17,-13.1621,-71.5945,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
204688281,Rainer Seifert,"Cotapata National Park (-16.2107, -67.9683)",Bolivia,La Paz,2011-10-30,-16.2107,-67.9683,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
619974312,Jose-Miguel Ponciano,Wayqecha Cloud Forest Biological Station--Canopy Trail,Peru,Cuzco [Cusco],2024-06-02,-13.1850,-71.5877,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
619006952,Marybel Crespo Saucedo,Corani cloud forest,Bolivia,Cochabamba,2024-05-11,-17.1584,-65.8747,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
611902638,John Richardson,Carretera a Manú--Esperanza,Peru,Cuzco [Cusco],2023-10-03,-13.1780,-71.6033,Barred Fruiteater,Pipreola arcuata,yellow,male,adult
